,TG,TPO,DIO1,DIO2,TSHR,SLC5A5,SLC26A4,NKX2-1,FOXE1,PAX8,BRAF,RET,NRAS,HRAS,KRAS,PIK3CA,PTEN,TP53,AKT1,MAPK1,MAP2K1,CTNNB1,TERT,GALECTIN3,HBME1,CITED1,TFF3,KRT19,KRT7,KRT8,KRT18,PPARG,E-cadherin,CDH1,FN1,VIM,ZEB1,ZEB2,SNAI1,SNAI2,TWIST1,CDH2,PDCD1,CD274,PDCD1LG2,CTLA4,CD8A,PTPRC,MKI67,PCNA,TOP2A,CCNB1,CCND1,AURKA,VEGFA,VEGFB,KDR,FLT1,STAT3,IL6,SLC2A1,SLC2A3,HK1,HK2,BCL2,BAX,CASP3,CASP9
TCGA-THCA-234,4.259631111124147,4.589166981650598,5.198407798874191,5.280032817727131,5.938172331705748,6.959528823870436,7.5242025730471775,5.045849759671159,5.942695412468686,6.841905963140809,5.748311480517739,6.944815412284369,8.628062133011873,6.848154234276614,8.604284114984223,8.181258638154288,7.086885139877811,9.894099606899134,8.788141948093225,8.407079183062688,6.966414595232811,8.297773813791169,5.891946673170557,8.775846894791195,5.823618145484486,6.345779738672241,8.362151412219475,9.210280251006163,6.264713889169397,7.315857210289073,8.682605042971757,10.202690451664157,8.24626278099868,6.75190295036819,4.580870861924244,7.081642734421159,9.308997519139606,8.85067998054137,8.546439759895884,8.689399412757957,8.288649144915361,11.682132523965699,8.516744797533818,7.657912631592761,7.089710569119316,6.33983591338644,6.979212816109099,8.639297135207276,7.868654058436628,7.20369227847646,7.923974334167595,7.545610663380828,7.396277539886872,7.980563258991536,7.517027644824758,7.858551470103379,7.161387049634509,6.745874176809896,6.451837121059851,6.332690394529042,5.3948295575584675,6.088060053188336,6.059146470417819,6.492654804015964,8.56224421063829,6.842438044446222,7.2417668898843095,7.273319644511927
TCGA-THCA-235,8.114587080585453,6.18218839399476,6.022296217808075,6.743408899993365,6.884347367287618,3.7220669722271325,7.194607598461024,7.383190385377327,6.59986393669744,7.464795269443965,7.601516388221732,5.204499413543694,7.849058135825597,5.866105579883564,6.6369374391896425,9.971193303973651,6.9742662051607525,8.28190514568993,7.6827708536420385,7.718439410296307,8.096593789182123,7.0008213367794605,7.029183758055413,7.207528277863423,5.763617871593544,7.624920464102357,6.102353532736919,7.286486441224168,6.400296742831105,7.683933035711683,7.221796190766956,8.759746913880225,6.094743840223557,8.005495320306379,7.834027568726331,6.82618648710828,8.698388855978086,7.1600537803550415,7.8122246037329415,7.651554582521122,7.605808149517832,10.45806916914974,7.301812486075868,8.634274485976531,6.7008048498306785,6.638486772893133,6.592101075456352,6.680835516781832,6.3400459868534025,7.2709882146872,7.0291040671484115,6.4900854981617275,8.251148913018902,8.896582922486306,8.1665772055734,7.558124013083395,7.761769726263774,8.856415517826335,7.760319315759424,6.414814147400715,7.392272526650548,7.626244266063318,6.00528272596408,6.715069181356822,8.100391824055466,5.176507264950414,5.749571454959406,6.823592946371672
TCGA-THCA-236,4.5415604337238005,5.455626798739976,4.574091498922236,6.859021289356468,6.6598340997687595,6.10305361703135,8.474312939291725,7.147422441422612,7.219571356141077,7.131725288065152,6.0767674714844615,5.035431289284293,7.546037795561403,8.182382326750192,9.746210533362014,7.977175984350087,5.599477608969288,9.26244579502009,7.2377901326642995,9.448672871876406,7.175753651688085,5.70654947727013,8.252275477530615,7.25454064639954,8.335345356737042,6.817591299264081,8.330682723282948,6.86494565619153,7.742549620521062,7.003743389372271,7.430280179545942,8.471279708295615,6.395419912345854,7.863842093638782,6.143387356449988,7.885236613649979,9.99118137758148,9.549783936845666,8.4384659295158,5.966353897378466,9.733636129709545,8.904063960169742,6.021607059872647,6.44372093512959,8.434425316444802,5.862659799389846,7.468309175621211,7.217958175637404,6.642612335336768,7.644532687313047,8.632245258898866,6.704028496113802,6.756819051922899,7.6220649049902,7.918242821435001,6.872292792851365,6.694626263906351,4.782353479280239,6.221991087633446,5.86068832793245,7.684624996311891,6.756097051399158,6.716978394461072,6.990943736377019,6.1298235298746,8.553247186688754,8.298193911696611,8.618106783047688
TCGA-THCA-237,6.252814759978607,5.533853400086232,6.859910703786776,5.234133128659641,5.4163761432224335,6.346223526251817,5.735352727713488,7.9242969323081125,5.699288199408017,7.63858466605855,5.0581632930814875,6.935020931164631,8.275142459863194,7.091220443470502,7.065763257699986,8.453148966088733,6.271340858966218,6.30365406262316,8.843496439001031,7.831215907304845,5.864481954811005,8.455674857458357,6.298671899861837,7.250572489074871,6.174729454803798,4.981739846670973,7.6616210645886165,7.706088042540787,8.877945010548455,7.978608901558883,7.388662360673985,6.060756077151051,8.270086147680095,7.223679696495556,6.88058233010784,8.132423109988896,10.772665579549379,10.038841024954362,8.506189416954223,7.203252674349561,10.30430687077833,8.426213368017656,8.947256738664283,7.027999545194563,5.939115744300416,5.768131445843389,5.722395175943941,7.140362906720843,6.9936076799402125,5.764077826490807,6.643544213444098,5.632064613908658,7.589301805944173,6.945406733887286,6.621597494082552,5.711889269932473,6.699844399777235,6.585272118653673,7.317726701209597,7.16701797811696,7.7920601020793425,6.515423456494938,5.139588497803506,7.9910928765980405,6.063967486951819,5.8930829469847446,6.956883454886248,7.302270512954517
TCGA-THCA-238,7.701662848740526,7.03699006479,6.13225237626088,6.524781039418175,5.521081750203713,2.6193078109590466,7.762510580763997,6.420659430424184,6.298272653404113,6.676743046951392,5.26039692021237,5.908706961890089,7.5760017097140455,6.722537642350275,7.724232798516307,6.8473105566673205,6.785942229367983,7.044161489100089,6.453200917806856,7.986471762887024,5.396002385245042,6.177592622727863,7.568964384836334,5.586822158134199,8.777867140278808,8.204407956130646,7.215784390015349,7.0605113419682874,8.172977844408324,6.955089052894353,6.27417020575982,7.561221663537369,6.865951233497809,7.09442722435353,6.385259383882116,8.273946729474947,6.661174876326376,7.613417230057676,8.943649161004325,8.390802895261182,8.107517553610824,8.431888111341843,5.9464773796839685,6.8669155720793125,6.300143440342243,6.13833629662726,4.89769460865506,7.139563152821338,5.752810007887071,6.83175779646948,6.487895101651435,6.7934919413001165,6.850324625986739,7.193628250918263,6.272240698508558,8.242696479273368,5.152599939144423,6.773408881472771,7.836230976410867,7.476772553002604,6.025164423471403,6.191754507011976,5.993207440673396,7.599227630664389,6.2600762714844915,7.25512308812345,7.264301414075955,9.368393468235372
TCGA-THCA-239,4.918150938831521,4.5641041643516385,7.019501998986625,4.509494387099897,7.277381883237889,6.753889999191174,9.025284208621445,7.606321533366316,5.567980368779121,6.385584519738788,5.319194728388759,4.832258335876343,6.343468605054824,7.243235798394071,8.15073284198967,8.537610165819155,5.995890592793881,9.278976879541771,7.865250473700286,7.152409776083296,5.370460700034783,7.059942889397169,6.739511467186647,7.783040907286443,6.856629735028032,5.806281217731273,9.86341470921263,8.465985288660933,7.7078744869244735,7.78592490595126,9.198898191484764,5.985785934704473,7.15769421996281,6.549876526706108,7.507299985629752,6.259818075393722,9.302771580411246,10.198905447497339,9.925248724349997,5.28277252043749,10.724924291637436,8.818468962239066,6.291817937100988,5.99282526429235,6.050882371720012,6.320064055241585,5.872867416318156,5.645400338927358,5.959619849156089,7.323393855065687,7.050090148570797,7.555856451551856,6.933630160789946,5.6933206693552085,7.494440923493606,5.995310721125085,7.646614301988934,5.834079997043039,6.312523373596474,6.6386083594320855,7.674404801056949,7.175997252127395,7.020001322150924,8.885668785055305,5.163016838774855,5.961622357299449,5.9188115219610085,5.229347690077725
TCGA-THCA-240,6.262045322283344,4.977737225562043,6.366133039850924,8.715633289931331,5.605807284978658,6.722438801930964,8.764873710452509,6.934823233077748,5.9335665249348235,6.615531887300579,5.015273176473656,6.4297097705621375,8.489745339257945,6.669006072436115,5.665314256208906,9.711512245113548,5.223701038434221,6.256904298509441,8.56914639735332,8.458802112616425,7.422247498758354,6.933860447953527,8.760043765134856,7.065168341083202,8.034668101752935,7.786954564094698,6.591004960301394,7.068040171525466,10.545786130805034,7.464878843748081,8.498821758111818,8.00836250477204,6.531480070739948,6.206295420497762,6.516716605702413,8.432009671368625,9.510105154461309,8.053883993750489,7.833101619387138,11.327700325934433,9.548744942201438,9.244812575050869,6.2286227736603905,7.320985969271415,8.459329651601532,6.347736816256245,7.4585867799485825,5.5942537241096115,9.022866118366792,7.268535930244575,6.587206155647708,6.702125876713836,6.489961825485665,6.541094835876507,4.55250485765034,6.902034267903245,6.860121319394287,7.4886615372604775,6.4768562535584735,6.228963685858978,6.992225055547025,5.387631881909516,7.143423187534585,5.138180740478279,8.120818648830795,7.684269955660775,6.073814123575986,7.661138013338037
TCGA-THCA-241,5.532967671675022,5.4316141901220565,4.455010190103079,5.822781122858755,4.921950901327852,4.09934923442094,8.172603958743007,6.096251282089344,7.274902113082222,8.454664291385045,4.669231517041749,5.352260169556561,10.446194621521602,8.747338111352876,8.1870308459528,9.062892926480428,6.4319064484089745,7.167222011762164,9.340129628876388,7.882136656037893,9.451712624997292,6.510667624537795,9.133264681561855,5.631328931479942,8.025493586266252,7.49972627298465,9.003696185190794,8.934538763820653,7.645474393261456,6.154467260654476,7.638736547436679,8.637005522850707,6.528155378844495,7.277553970159862,7.329625531174741,6.089973553456134,9.572109126353725,8.184958465907314,8.525488380007493,10.051405534640137,7.046501703425541,8.566575575610297,7.072050850186656,8.37431162065424,7.192784077724298,7.528288332474667,6.702357464003504,6.921510375623659,6.951122766480406,7.293306236017025,6.7040324269517395,8.33999988547621,6.626833761497858,5.292758864794632,9.74279660437002,6.672631309056248,8.313169787091347,8.404790841959759,7.945214312250382,6.801972780402598,7.286684819874343,5.725489790695073,8.990147773818276,6.1481940018173304,6.746099037259125,7.098986487040251,6.89256024516304,6.343126717706606
TCGA-THCA-242,5.662323000358263,5.492421575859213,5.203856048636773,6.1864773387708025,2.9162610590641815,6.213087114166624,8.807932838952471,5.934982450785359,6.0596678124904315,7.440879898237482,7.34241549123782,5.747567219602772,5.479372394294167,6.961884503948773,6.912111953766711,7.096169302913339,6.6959589008466835,6.973825698264744,7.459350468373602,7.988214740510141,7.21503581213723,5.576019666179032,7.396381722509338,6.6180661368686025,7.720261523552609,7.7804975206878595,7.5233613908597,9.163770314501726,6.7600396180478715,9.860746018597974,7.669262396425242,7.868633962933361,6.81239085535572,5.983105485762399,7.900915761785309,6.385868191133209,8.734799432732949,5.347005389050798,7.773104938478894,10.956309038105873,10.343290242761006,8.73615541805921,6.62554508529862,6.535086924443977,5.666567854550431,6.051168128376657,7.981149519400785,7.5038878713794,7.2730888585298885,5.664853388339141,7.100703214033977,4.696155030511978,7.842802691260533,7.258574900737142,5.654767547900169,8.61642555749004,5.203835340831419,7.5303061822496025,7.555171768978662,5.760329560647519,6.962149309189883,5.363172157847137,4.153625683673186,5.932123773068342,6.383375057738003,7.644256180810792,7.06740808506082,7.093545459386146
TCGA-THCA-243,5.5613459350441055,6.792044034449184,4.117276526192579,3.974322641142683,4.609735053376628,5.987559898001079,7.813841269260557,6.7892895194238285,7.816985143143285,7.945260077894138,6.216016905552554,5.199085024322542,7.865717922190941,7.5428933170700505,9.332845988261099,9.783028658046975,5.637835428078779,8.462469427826388,7.2753241442130605,8.981925936846228,6.787688552019584,7.430814070697415,5.524321251809842,8.40098084969305,5.805660835380725,7.7745633043824585,8.376104039595294,7.416977996120799,7.732812614363693,7.331651229240767,8.648130655047545,7.687488638527528,5.73077846964678,6.6160397979651595,7.128339027202938,7.897805281445326,7.743225989582461,9.550301758574582,9.339490657350211,11.026768205135404,8.149423410751313,8.711197995783683,6.535937469871344,6.6755674182515135,9.001575745129749,6.803530775448475,7.75469375030858,7.718913837203349,5.8199760859014935,5.154605674777096,7.8209820924169104,5.916453807551481,5.335817045428973,8.026162214844199,5.9805732662244075,6.227482524315606,8.974373155089296,5.340264638618429,5.743713958593075,6.54030185752608,6.759743160165578,6.106254717882347,5.841344902677084,8.509994324431931,7.262986124104716,7.585168744209188,6.862774823441464,7.289454948859136
TCGA-THCA-244,7.977157183644897,4.7615490308528035,5.18355590842337,6.249669306177733,5.16386386172455,5.537986473277341,7.9908028561228495,6.59926420138365,6.253479260647499,4.7462435846392825,5.093124301274868,5.090841886031709,8.260232440900593,7.404599876583541,11.273510730838334,8.18504897205216,8.400646686857405,8.78841426296532,8.713048398284535,8.41698873609061,4.781764469687584,6.988447321023443,6.737771862766168,5.867021905308732,7.459626037215869,8.716540315877472,5.777287327865361,7.791525306076785,6.4034600031365665,7.710898591448516,8.055384620288363,7.547601247726185,7.689506828329058,8.636181301057098,9.661318651757835,6.260370951531412,7.479926424490449,10.192136864636758,12.077473515723042,9.553462223026115,10.394753747411865,8.31177575272727,6.390425560226872,7.115435907401312,6.669446812633112,7.663094021340344,7.969767778003491,8.048083664571886,7.51059267080439,7.2458223266753,7.794426689250848,5.037008092347278,7.210570752333942,7.052478057170451,7.213080395971555,6.912376453745769,7.431855493461616,6.425397078465985,8.12952342945363,7.473649777413474,7.150685857883861,6.30248342936388,7.815316885207905,7.206659698494491,6.244516606463083,6.943338457586761,7.62908261924124,7.5515735388198255
TCGA-THCA-245,6.632355523950112,4.682624380912308,3.0028471190606068,5.373848916354584,6.383743564100531,7.782540396858263,6.5705360104723916,9.275855881876865,7.8298197674916885,5.606967698291173,6.560118077952525,6.514822698444346,5.2229328876335375,8.552190699483456,10.317865963999903,8.917095329978919,6.938278789318577,8.582761461493222,8.672283183047377,7.315176638995132,6.312476168095032,6.583405954347841,7.1134943462257425,6.443185242342934,6.13087075750207,7.759770859125846,8.17590667876594,7.678546996678038,9.138980134518581,7.043293883765964,8.20533297862357,9.30730633124103,6.3962589068337365,5.827588392166257,6.854865416978658,5.636534983814538,9.085859242790528,8.624312779885612,6.0021991321610315,9.102884117598789,9.078940878184243,10.74530237988504,7.215531979794083,7.735608570315549,8.190038753207043,6.868282917229254,6.999176811136098,5.426456776609768,8.23953774523424,6.854302600278445,5.994269449652018,7.739722486487428,4.820218808035748,6.570725777126822,7.9083110412118405,6.562278148034095,6.282078049051418,6.5838452028870496,4.990070735531426,7.715478431783033,6.877113958023087,6.727675390005238,6.731331383590959,7.014079798464584,7.653437370672067,6.9479364588007515,5.6383634518201875,7.575516121544067
TCGA-THCA-246,5.277987931849073,7.967654172491422,7.491907438422392,6.548033776804563,5.314437810807038,7.074296609260051,7.842068860377902,4.481169045081815,6.997264443908886,6.6054005332608865,6.395576411700678,5.575030311995721,6.9411103059140125,7.083762868538328,9.203553963958985,9.897155067769903,6.152328050784965,7.06640924237356,8.27040764695715,7.585710233885429,8.17093278612036,5.770805047621468,6.462044824975902,4.852296760733147,8.374983636211823,7.250544628323364,7.139659200768005,6.424529708490307,7.146963962940589,9.00842710921956,6.878562194738151,6.9890898530062575,9.04294486113503,6.652412377055179,6.038555556025621,7.382007205452763,8.359492032620953,10.798676153555887,10.133219376833562,9.291742284082032,7.9611519079246555,9.004748437065047,6.704334387914572,7.383567131707065,8.039632329301115,5.96348736924141,8.010909565342745,7.617685612811298,6.492210509193393,5.91328810432299,7.116232717292568,5.940411516297916,8.023680849162606,5.876117227867796,7.547706193163144,6.919383635184918,6.439375115624799,6.897168493680709,8.079983169634202,5.80774259100621,6.5878434448081835,6.248256435312812,6.961382866451285,6.315319107487346,5.231918757613386,5.944862453067637,8.637755018538112,7.246728211286273
TCGA-THCA-247,4.6692686749160845,5.128716526631216,4.992036388230317,6.6784509604306095,5.067590340706913,6.617816990629856,5.833286727268958,8.236848707354142,8.550078823961092,6.086940261939692,4.985453804723708,6.576914622354585,7.1096809958891924,7.473557664359403,10.078996517200142,9.549446748073963,8.98019634168959,7.748602905525313,7.905812615849638,8.308376126684681,6.8494116605913655,6.863442890796865,6.976196291904267,6.0682332911537635,7.282217754970643,5.591336732241409,7.781463423133085,8.27088097898071,5.633154713208494,9.968485178545905,6.444086921291811,8.289875888215883,5.7071907100718375,6.595081309296501,7.51913064694943,9.198139519479483,8.857169109566083,7.090328595544899,9.04204799811119,8.268640709084947,9.4635327947806,8.81974775986973,4.774622043094286,7.0065368477351955,6.590306110047305,8.221834906005519,7.727113763338743,5.372998077218453,8.262625852349048,7.449525088160211,5.452758402546782,7.055753103492773,8.034826113855855,5.785956127426606,8.377577335845418,5.487371225872474,6.208772823353016,6.057129164610308,8.376933731588661,6.508983863450803,5.837182997339002,7.445210878914062,7.661180990592719,7.667536094794132,6.72866083477399,7.254534301036948,6.349766913770714,8.674801677935731
TCGA-THCA-248,5.884593997372572,6.4486237107776585,4.333465982959829,4.608197081897605,7.156284822251498,5.378936368311765,6.898123644962948,6.078974071773471,6.251842062701409,6.873070799928528,6.894139976105498,3.9243545144943957,8.649880951557444,7.213499866410768,10.180352085681236,11.66249409791568,6.640720965046285,5.817374737477056,9.285972205307086,8.234164435900276,8.971350649001291,8.666589343375543,7.865374970596564,6.413305918787342,7.677766566180804,7.265006359068304,8.206947414300659,7.053502412908811,9.242971975708773,7.37250043455228,7.942991552630768,7.518644022697064,6.206383500346623,7.317258581278982,5.250837198141918,7.7894987596500425,8.146336180301146,7.94690483643551,10.744193087749618,6.794979374279365,8.132665911549614,10.850574992846798,8.854430900516642,5.466998421396569,6.043831939749331,6.117321177839403,7.934801662695654,8.639132127929534,5.919747438421921,8.41474533796822,6.290965888471298,7.336122902945572,5.728546300572182,6.878069586418002,6.888887285927284,6.684841693684726,7.3849709813196975,5.992969135147474,6.116276701813159,7.437872144949355,8.34203533097573,6.977186305952077,7.503670773462172,7.75808001029734,7.8305051886334915,6.046475274163361,6.222989769795096,6.309925406056465
TCGA-THCA-249,6.004239108491336,7.480486727578367,6.344427046973605,6.314665945597459,7.125451476689633,4.714645553953302,5.537122163192571,7.04149608622286,7.365290327458905,5.796342374088077,6.792341081518057,7.146006121563911,6.418866927563244,8.234691045899027,7.479952273883527,7.937622545500784,8.079277692746526,7.29990751328016,10.406904946482479,6.279651010732743,5.268342476027345,6.719561718833859,7.789222499060473,6.072857014464457,5.669899617200121,7.228927402702754,6.231745202681514,8.115290547483845,7.983397507461829,7.893735880786725,7.0584941174405165,9.18570566103809,6.81696551500631,7.763522667904823,7.95987546128489,5.842555047634044,10.055351416167824,8.03041674420774,7.962913211984432,11.768581004034044,10.423181774219827,11.090514945656913,6.629785969392089,7.102428664078008,7.527354746752363,6.987804433406105,6.2538639793040955,6.103915302119951,7.21386223282895,5.933140158337695,5.905136507633148,7.393572011154593,6.9048406485143845,7.937206270581685,6.575088589917158,6.418744050024465,7.423553396035471,6.187975125446173,6.341872274443315,6.381545609620585,6.790297893704447,8.772436543295903,5.623211175042843,8.295507582117459,7.737786756289917,8.566978847369993,10.136686048322273,8.431453020787856
TCGA-THCA-250,4.868980958009889,3.830506993100976,5.495967942902648,5.523840914416899,7.559556706463534,4.277511154632474,6.421836376938137,6.907778841872586,6.248143256030066,7.006118664141803,5.482834592307487,6.084897105003092,8.42353842423961,5.862854607409898,8.976395792585084,8.02178349838536,7.430013380023585,8.664926024100046,6.908170008404019,6.858015093324735,7.511643063469575,7.023404510744131,6.780378159268396,7.657986829774973,7.731718475862132,6.470369887298297,7.450471378633264,6.53532608321547,8.582234940473148,6.549106239591715,8.377246679012307,9.694999390993615,6.6465402297137155,6.463795719459837,8.997844773627145,8.509701819187645,9.159742096249373,8.447293460130703,9.093454321129808,8.886427443024088,11.166942085955379,9.18329642680318,7.2372348756310165,7.688662295146416,8.189919716047667,7.936899194304106,7.538084786311639,5.441300194606091,6.511862275941574,7.819421207205271,7.250398697279306,7.826128633822952,8.887166061671248,5.823036794940675,8.137910174804583,6.669636537506369,7.935349819274732,6.958779256631883,9.127004538892995,7.130086936261738,6.3594857756440195,7.419874622791768,7.32394278071827,8.138097094110448,7.448052798604926,9.475064639169304,6.888595864597728,6.9003800502195265
TCGA-THCA-251,6.727888229155833,6.056766671958076,6.968706723877233,8.050716572877535,6.157859471572479,4.971401650186685,7.583050730963885,6.96271878198041,4.651998865595656,7.461998023703092,6.195465394126338,7.199866490653241,8.119998640224011,5.03121568723832,8.703579198793868,8.749029265152691,7.093832945385569,7.945358242701775,6.782441622787144,8.057602921568897,6.651594170495585,8.07270874076744,7.379325364030614,6.722002878254805,8.723884876422765,6.73109232378499,8.567643350541342,7.7921849824575125,9.44736835887792,7.9734693791918865,7.828488807493365,8.02081989631775,7.1965119260012145,8.19953783864791,7.845843844684688,7.028076181116171,10.189208121594557,10.78735312684054,8.08197479191267,7.397063220586858,8.150712924735101,8.968999854427311,7.597200370631427,8.35913768330202,5.905454024881,6.56084466605319,5.822357330125487,5.661200788420555,6.372181254046682,7.366612244294021,7.771394434890317,6.051645893378326,6.19072408061276,5.220176824676566,7.2143522082769955,6.267861098029262,8.663031378211848,7.4098087996495945,6.8285542565432245,6.358887572455547,5.505329779805771,5.632128223054569,6.377859045427865,6.301097117975695,6.000828157154006,7.377094727442344,7.514265592414859,6.541367602698272
TCGA-THCA-252,7.656192741120023,4.873158350434438,5.8225874300613905,5.160345783271937,6.397906088198189,6.282484297632909,7.2054126972186605,6.960179423884901,6.565549800351554,6.235039646891365,5.99957791258101,4.249862750364595,7.672163208731686,8.782292896601657,9.132194788950741,10.056225696110175,8.469643886658424,8.306379010116213,7.782708074407325,7.9117315604584935,6.1873942395243935,6.047031740667595,7.843150372596491,7.208627280485648,8.846603072081052,7.972052012923891,6.736559470655573,9.01418646644634,7.954463477147605,9.352309772183641,7.079291594595443,6.649268542113061,6.2042449229385905,6.255335097585086,6.159748235381336,6.4273917243948935,8.912630966930928,11.013681948205766,7.213401440514955,10.664747745996637,7.723564290921292,9.02453523123587,5.345853969426702,7.524035017344856,4.994687603183937,7.313935072310166,7.257256047029337,7.191007634295468,6.265089849367071,7.549526674429644,7.3910815094167175,6.7900472163588805,7.671850307175194,6.904395853434495,7.5287771589087615,6.87412067260591,7.216701991109541,7.574722941075262,6.602087426381965,5.766163413745804,7.276079005548155,8.18939137861293,7.299150972957446,7.318142314696373,6.95782389350336,7.739118652773201,6.814064583862063,6.5461012188731384
TCGA-THCA-253,5.5544679364530305,3.387928115789525,5.737115200449107,7.306785291697892,5.7216405983831535,3.6251438679840318,6.392590752323865,6.369307674322425,9.14030877983656,8.665679080513895,6.758647882233231,5.785262426992641,9.220740617528872,6.741484008401414,10.467011647176678,9.89465038845289,6.848654265350719,9.886139789167004,8.18493239996192,6.330352916203697,7.977965012999921,6.91475707086054,7.601780603298668,8.820886591559406,6.2777459276037035,6.8566204951600245,9.038720889426456,8.197923575646206,7.217657632819186,7.093380470205921,7.579848812847527,7.384606462288501,7.237348119489531,7.0784345071976,7.279237754275352,6.159187198440217,8.588613079483896,7.09030396520228,8.459225998174096,10.282184400659585,7.311883628354527,8.733850075206373,6.388985648239437,7.8025011536933695,7.158647451212278,7.404704112660441,7.06482389875544,8.328331806384353,7.347410477695102,6.2945762859975485,7.098715052321004,6.631118957033951,7.162399906519589,6.580230287633187,6.323189264453685,7.199272212748446,7.055789628616553,8.063955845045847,6.585044120867187,5.0191461525046925,6.636129201536687,5.373569241083423,7.415671974096576,5.326102071651213,6.011628937585899,6.637665541725137,8.543950604761145,5.927109884285082
TCGA-THCA-254,3.950788754435083,7.574314686256246,5.1430125484826945,5.7185095891645386,4.945737580406062,5.716057560168522,6.785671933855086,7.393634876574566,6.992611130119676,7.813840570650689,4.476753936814355,4.218546026779103,6.856024173500173,7.663207348071406,8.004723291761412,8.606234656995353,5.946363385953613,7.82591649410994,6.765927533836462,7.561678661844148,6.59751631717612,7.4450972578421455,7.5518475806425105,7.579044897937837,5.411915884955626,6.9933354996097385,8.037789567280871,6.626791173460846,7.618123194733715,7.374865809530035,8.500418179981347,8.345076659202466,6.450679469716746,7.925762450456977,4.778766499224876,6.93573487157039,7.271538835961374,7.36017768331457,10.065332367338746,7.653536801974491,7.790974818808004,11.19392380464458,5.6407109485798355,8.650520903087973,6.827797835420739,6.475170878561025,7.566786390588205,8.336594075544498,5.853932057891671,6.4897502102714695,7.846869734684252,7.287994312427,8.101917830641383,7.515111954431779,8.808224009149148,7.178588598833651,7.2218111483309615,7.321721372015799,6.857511148273442,7.848087158800924,7.237041223863026,7.788180009145144,7.94449985362416,7.428454681560328,7.501716324234197,5.989670212403466,6.449646412180178,7.843383452990731
TCGA-THCA-255,6.8750899148829365,5.858723898055437,6.115007891032135,3.832672206600428,8.449078380556612,6.057955977349779,6.95039548884122,6.835303952542074,5.892800202141002,6.178713204279829,7.776213290277575,5.887789681123754,4.7522892339516085,5.843924933773694,7.927103182619834,8.649814265757785,8.088910512665239,7.363589309626207,7.962462949691459,7.66773645365814,6.944225662320187,8.002724550081625,6.545491700697729,6.7398432203733245,6.850469635456731,7.089004110553482,7.250003072683043,7.3588731248406605,5.944810509414446,7.663411045836956,8.37527289803479,9.07610580797031,6.5288869764087,8.299485998181762,6.971295928299646,5.662153628184052,7.750808587627642,9.518940288873939,9.041366788026297,8.439638152665253,6.892864765447173,8.598660954012399,7.404750858996361,6.302308855953795,5.946754839866129,6.450624231393273,8.243192019144855,5.607018382324809,6.358298969577483,8.210757739617591,7.494176289423754,7.1791278137789565,6.351553864583751,7.030504814500428,6.4621709315467,6.140613868929249,5.91994252469826,7.784095596372499,6.939593867783865,7.314513743802696,7.151673185801403,7.44091882780836,6.745281210014108,6.518342548945426,6.184719670608878,5.586030866592886,5.877966829377083,6.634582278899779
TCGA-THCA-256,4.760305098966255,4.874515477042309,6.21637596856872,5.761657380274033,5.907068210277639,6.4596238180406225,6.729049326623056,8.161783201355789,7.0777843419771145,8.10227652658535,7.949402146644215,5.175550751118099,7.4884512442054225,7.024125032083552,7.471663893966822,7.589763879082563,5.637399720250537,7.722172493784102,9.210359496704971,7.54148244112498,7.710514087121862,7.299411938017487,8.851154062019114,7.5243372855760455,8.114218070279314,7.401884663127547,8.42708227744472,10.199709533624299,8.198453557630366,8.602100261036611,8.67900498826294,8.735342901399827,6.328626480540115,6.286200533861302,8.425405932372932,8.864413663859997,8.376917906867993,8.634205933884715,9.591004159077475,9.497340883821773,9.698119622076419,10.059817432830354,6.759267838255925,7.329969924990187,7.252192150698092,6.14150839975454,7.315090943215704,8.237710696149668,6.6658667611566385,7.152569248740934,7.206708916010856,6.715335449564729,7.6769012376943575,6.319934368745012,8.332645518695934,7.626205561632245,6.063231399327106,8.698009684886253,7.168101461261595,6.277052482764948,8.10455452499119,7.494671519448025,5.228040295765962,6.474339682756146,7.279097337221543,4.840433322357342,7.085070085387394,7.15797937270526
TCGA-THCA-257,4.866626526533885,6.7758478112796565,2.920015705292439,4.232617003272443,6.396133705567892,4.831585589781454,8.596464524800187,5.4881952553216,5.887898106051992,6.468361829873025,6.5958926242503075,6.010439654048738,6.748102857945503,10.04323162347627,10.121193508980632,8.438135408330842,5.290232192670338,6.477791529412876,8.760755780991678,8.791871037085551,7.0629977855785455,6.929091892919241,6.195457385305917,7.654979793913839,8.67818537889891,4.783122322664444,8.26956286763453,7.015051939607933,6.286221048742044,7.356334031778774,8.452312911336117,8.174059869194467,8.4602877611748,7.008781547145461,5.2417783701304215,6.761830457624028,7.6012003259141,8.620618058160769,10.312901233813548,9.37525420407273,9.409881847535104,8.56847980652217,7.7905295634253555,6.586597101709889,8.116682832742248,7.344638939471542,6.793003129515382,7.212093044176097,6.982139299025082,8.596106515312924,7.245437622578789,6.998387327605491,6.761509142949201,7.8431842192450105,7.707913339053505,6.726158369687372,5.8443584853771915,6.098031861621647,6.815837460457804,8.348927506119082,6.749823370753086,6.405876390034436,5.2392806867513535,8.513541435602296,7.56902814598146,7.796009970005858,7.961688051929375,6.835269771241037
